,name,location,timestamps,timestamp_urls,restaurant_url
488,Miyagi Bento and Donburi,nottingham-editions,['20210117'],['https://web.archive.org/web/20210117/https://deliveroo.co.uk/restaurants/nottingham/nottingham-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/nottingham/nottingham-editions/miyagi-bento-and-donburi-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1230
489,Katsu ,nottingham-editions,['20210117'],['https://web.archive.org/web/20210117/https://deliveroo.co.uk/restaurants/nottingham/nottingham-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/nottingham/nottingham-editions/katsu-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1230
490,La Mei Zi Dim Sum and Sichuan Kitchen,nottingham-editions,['20210117'],['https://web.archive.org/web/20210117/https://deliveroo.co.uk/restaurants/nottingham/nottingham-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/nottingham/nottingham-editions/la-mei-zi-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1230
491,Mr Miyagi Ramen & Bao,nottingham-editions,['20210117'],['https://web.archive.org/web/20210117/https://deliveroo.co.uk/restaurants/nottingham/nottingham-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/nottingham/nottingham-editions/mr-miyagi-ramen-and-bao-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1230
492,Awesome Chinese,nottingham-editions,['20210117'],['https://web.archive.org/web/20210117/https://deliveroo.co.uk/restaurants/nottingham/nottingham-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/nottingham/nottingham-editions/awesome-chinese-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1230
493,Wing It,nottingham-editions,['20210117'],['https://web.archive.org/web/20210117/https://deliveroo.co.uk/restaurants/nottingham/nottingham-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/nottingham/nottingham-editions/wing-it-editions-ntg-new?day=today&geohash=gcrjm0h9b43k&time=1230
494,Ben & Jerry's Store,nottingham-editions,['20210117'],['https://web.archive.org/web/20210117/https://deliveroo.co.uk/restaurants/nottingham/nottingham-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/nottingham/nottingham-editions/ben-and-jerrys-store-editions-ntg?day=today&geohash=gcrjm0h9b43k&time=1230
495,Offers,,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],
496,,,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],
497,Service Guarantee20 – 35minChosen Bun Burgers4.4 Very Good(50+)·American·Burgers·Milkshakes·Chicken1.9 miles away·Free deliveryService Guarantee,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&sp_id=a3655c09-1bc2-4ea6-a5db-efb0a867ca77&time=ASAP
498,Chosen Bun Burgers,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&sp_id=a3655c09-1bc2-4ea6-a5db-efb0a867ca77&time=ASAP
499,Service Guarantee20 – 35minChosen Bun Burgers4.4 Very Good(50+)·American·Burgers·Milkshakes·Chicken1.9 miles away·Free deliveryService Guarantee,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
500,Chosen Bun Burgers,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
501,Rice Box Chinese 饭盒主义,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
502,Caprinos Pizza,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
503,Pizza Hut Delivery,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
504,Tortilla - Burritos & Tacos,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
505,Pho,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
506,PizzaExpress,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
507,itsu,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
508,Craft Burger,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
509,Leon - Oxford,headington,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/headington/chosen-bun-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
510,"Meal
deals25 – 40minCaprinos Pizza4.5 Excellent(50+)·Italian·Pizza·Dessert·Ice cream2.0 miles away·Free deliveryMeal Deals",cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
511,Caprinos Pizza,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
512,Daddy's Burger,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
513,Papa John’s Oxford Marston,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
514,Rice Box Chinese 饭盒主义,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
515,Malikas,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
516,Pizza Hut Delivery,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
517,Kadai & Naan,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
518,Exprizza & Desi Grill,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
519,Munchies Chicken,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
520,Pepe's Piri Piri,cowley,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/cowley/caprinos-pizza-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
521,"Free
delivery10 minAroundSupporting the NHS4.9 Excellent(50+)·British0.5 miles away·Free delivery",oxford-university,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/oxford-university/nhs-donation-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
522,Supporting the NHS,oxford-university,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/oxford-university/nhs-donation-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
523,Formosan Tea Bar,oxford-university,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/oxford-university/nhs-donation-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
524,Al Salam,oxford-university,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/oxford-university/nhs-donation-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
525,Chicken Cottage,oxford-university,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/oxford-university/nhs-donation-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
526,Atomic Wings by United Kitchen Ltd.,oxford-university,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/oxford/oxford-university/nhs-donation-oxford?day=today&geohash=gcpn7j5fghjv&time=ASAP
527,Offers,,['20201128'],['https://web.archive.org/web/20201128232753/https://deliveroo.co.uk/restaurants/oxford/oxford-central?tags=deliveroo+editions'],
528,Burger & Lobster	,west-reading,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/west-reading/burger-and-lobster-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1215
529,Rosa's Thai	,reading-editions,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/reading-editions/rosas-thai-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1215
530,Maverick Burger ,the-oracle,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/the-oracle/maverick-burger-reading?day=today&geohash=gcpkc8mnhkx1&time=1215
531,Smack Lobster Roll	,west-reading,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/west-reading/smack-lobster-roll-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1215
532,Pleesecakes - cheesecake	,reading-editions,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/reading-editions/pleesecakes-editions-rea-new?day=today&geohash=gcpkc8mnhkx1&time=1215
533,Jude's Ice Cream,reading-editions,"['20210116', '20220524']","['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions', 'https://web.archive.org/web/20220524/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions']",https://deliveroo.co.uk/menu/reading/reading-editions/judes-ice-cream-editions-rdg-new?day=today&geohash=gcpkc8mnhkx1&time=1215
534,Ben & Jerry's Store ,reading-editions,"['20210116', '20220524']","['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions', 'https://web.archive.org/web/20220524/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions']",https://deliveroo.co.uk/menu/reading/reading-editions/ben-and-jerrys-store-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1215
535,Trip CBD Store,west-reading,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/west-reading/trip-cbd-store-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1215
536,The Ice Cream Store	,reading-editions,"['20210116', '20220524']","['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions', 'https://web.archive.org/web/20220524/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions']",https://deliveroo.co.uk/menu/reading/reading-editions/ics-editions-rea-new?day=today&geohash=gcpkc8mnhkx1&time=1215
537,Halo Top,reading-editions,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/reading-editions/halo-top-editions-rea-new?day=today&geohash=gcpkc8mnhkx1&time=1215
538,Shake Shack – Burgers & Shakes	,reading-editions,"['20210116', '20220524']","['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions', 'https://web.archive.org/web/20220524/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions']",https://deliveroo.co.uk/menu/reading/reading-editions/shake-shack-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1230
539,The Athenian	,reading-editions,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/reading-editions/the-athenian-editions-rea-new?day=today&geohash=gcpkc8mnhkx1&time=1230
540,The Athenian Plant Based	,reading-editions,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/reading-editions/the-athenian-plant-based-editions-rea-new?day=today&geohash=gcpkc8mnhkx1&time=1230
541,Chilango,reading-editions,['20210116'],['https://web.archive.org/web/20210116/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/reading-editions/chilango-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1730
542,The Athenian,reading-editions,['20220524'],['https://web.archive.org/web/20220524/https://deliveroo.co.uk/restaurants/reading/reading-editions?tags=deliveroo+editions'],https://deliveroo.co.uk/menu/reading/reading-editions/the-athenian-editions-rea?day=today&geohash=gcpkc8mnhkx1&time=1130
